Urban,615.1909697,36.23501362
Urban,615.1639667,35.23140217
Urban,615.1369637,34.22779072
Urban,615.1099607,33.22417927
Urban,615.0829577,32.22056782
Urban,615.0559547,31.21695637
Urban,615.0289517,30.21334492
Urban,615.0019487,29.20973347
Urban,614.1827828,28.14749468
Urban,616.1322493,27.14409158
Urban,616.1052463,26.14048013
Urban,616.0782433,25.13686868
Urban,618.4188782,23.98017773
Urban,618.3918752,22.97656628
Urban,617.5159922,21.90516159
Urban,621.5564766,20.96171754
Urban,620.6796292,19.85446958
Urban,620.6526262,18.85085813
Urban,620.6256232,17.84724668
Urban,619.7501689,16.79177232
Urban,621.7553987,15.76209012
Urban,620.7087753,14.64128351
Urban,629.610121,13.86163741
Urban,633.1747214,23.46979151
Urban,632.5977027,22.05808929
Urban,634.7648005,20.74805095
Urban,634.904959,19.66082307
Urban,634.877956,18.65721162
Urban,634.3404677,17.56991231
Urban,635.5345789,16.61661002
Urban,638.0058033,15.27633618
Urban,640.2800559,13.75125015
Urban,641.1147485,12.45222256
Urban,641.0877455,11.44861111
Urban,641.0607425,10.44499966
Urban,641.7464687,9.486068174
Urban,641.7194657,8.482456724
Urban,641.6928377,7.492784322
Urban,644.8857816,6.531329339
Urban,644.0079698,5.388238114
Urban,643.1318725,4.30886825
Urban,647.2408288,3.111874214
Urban,646.2852227,1.875848065
Urban,645.9612805,0.854781552
Urban,650.2449124,16.81888248
Urban,654.1928151,12.43448488
Urban,653.6472903,11.04849168
Urban,653.6202873,10.04488023
Urban,653.5932843,9.04126878
Urban,653.5662813,8.037657329
Urban,658.1260376,25.6942153
Urban,657.5613749,24.29653786
Urban,657.5343719,23.29292641
Urban,657.5073689,22.28931496
Urban,657.4803659,21.28570351
Urban,657.4533629,20.28209206
Urban,657.4263599,19.27848061
Urban,657.3993569,18.27486916
Urban,657.9677701,17.36331794
Urban,656.1443176,15.70438371
Urban,654.9201816,14.28247581
Urban,652.5334166,13.72466387
Urban,655.1869112,6.565868888
Urban,654.6771546,5.249972759
Urban,654.653152,4.357873692
Urban,660.7310769,31.91593399
Urban,660.1032572,30.61954003
Urban,660.0776044,29.66610915
Urban,658.8656198,28.6958264
Urban,658.8386168,27.69221495
Urban,657.6324828,26.93938135
Urban,654.6126475,2.852456517
Urban,654.5856445,1.848845067
Urban,662.978514,38.31417576
Urban,662.6469397,37.00944962
Urban,662.6208368,36.03929189
Urban,661.4084021,35.05228228
Urban,661.3813991,34.04867083
Urban,660.9628527,33.18440819
Urban,666.1668368,46.62564562
